,0,1
2296,1.1186639,-0.61530155
2297,-1.6399622,1.9373697
2298,-1.3714489,0.74715257
2299,-0.1087109,-0.763527
2300,0.49192575,-0.988774
2301,-1.0152512,-1.2169919
2302,-1.1442498,0.9542285
2303,-1.2495149,-0.23358156
2304,-0.26339254,-0.21756002
2305,0.3302226,-0.77506644
2306,-0.7085684,0.5567127
2307,1.4161536,0.37079376
2308,0.21436805,1.2024139
2309,-0.7355857,-0.20479432
2310,1.3795767,1.8353102
2311,1.0412147,-0.7671393
2312,-1.0521624,0.88060904
2313,0.4270667,-1.7693077
2314,0.31661588,-2.0934641
2315,0.17445153,1.0487722
2316,1.6069233,-0.9624088
2317,-1.0596714,1.0189013
2318,-0.37047553,0.07526883
2319,2.5983639,-1.267468
2320,-0.62145454,0.47351652
2321,-0.36683437,0.3874624
2322,-0.43715987,-0.83588845
2323,0.35569972,1.3747622
2324,-1.1573703,-0.63855237
2325,0.2794007,0.8530746
2326,0.8509791,0.012342742
2327,-1.3097496,0.83367646
2328,-0.46628752,1.7078472
2329,-0.9296549,-0.7416352
2330,-0.3244689,-1.4108348
2331,-0.98645747,-1.3558388
2332,0.013574961,-0.702779
2333,-0.6860704,0.10022982
2334,-1.0366133,-1.5413207
2335,1.5191364,-0.020000156
2336,1.9087114,0.9172731
2337,-1.843446,-1.6925116
2338,-0.23572926,0.40324497
2339,0.052863196,-1.0349736
2340,-0.3602,-1.341135
2341,-0.45140517,0.51086086
2342,-1.1510009,0.38107613
2343,-1.7116004,-1.1793154
2344,0.48739457,-0.22109494
2345,2.2503831,-0.77175164
2346,0.42140058,2.306543
2347,2.4939282,-1.348834
2348,0.6941074,-1.0707004
2349,1.452179,-0.66502416
2350,-0.939486,2.0550363
2351,-0.92096865,-0.73509693
2352,-2.0885353,0.07953629
2353,0.42374608,-0.4485674
2354,0.46152243,1.8397965
2355,0.13004506,-0.08082118
2356,1.0561752,0.042099815
2357,0.22266461,-0.57683414
2358,-0.9942663,-0.44493827
2359,0.6834136,0.18890207
2360,-1.1906714,-0.83235246
2361,-0.10257978,0.66953903
2362,0.7057366,-1.638636
2363,1.1057822,0.7565823
2364,-0.21382144,-0.7388339
2365,-0.054476008,-0.91220254
2366,-0.2777896,2.612467
2367,0.48064244,2.2130125
2368,0.5081833,2.3965847
2369,-0.22111169,1.5536194
2370,0.6674054,-0.0427367
2371,1.8290591,0.043688547
2372,1.8209658,0.32949558
2373,1.07604,0.041611664
2374,1.658327,0.17734465
2375,1.9200721,1.2593962
2376,0.27114105,0.2280535
2377,1.5179414,0.27420413
2378,-2.1379282,0.5485265
2379,0.5263008,-0.67633045
2380,0.06582141,0.21298532
2381,0.69379175,-2.2981339
2382,0.34999633,0.378867
2383,-0.16966915,0.22513944
2384,0.6089727,0.80948615
2385,0.7465487,-0.4520948
2386,0.14631756,-0.098612405
2387,-1.7598786,0.039128102
2388,0.21013694,0.01675487
2389,1.074289,1.7422268
2390,-0.5575363,1.2225233
2391,0.7269843,-0.5997666
2392,0.72892123,-1.403838
2393,-0.14831936,0.91452533
2394,-0.23507136,-0.23617576
2395,-1.4063245,-0.18487144
2396,0.23957293,-0.34835267
2397,0.59902585,-2.2487085
2398,1.4753078,0.20759717
2399,1.140182,0.25413325
2400,0.8555472,0.1142811
2401,-0.64769214,0.03104108
2402,0.7590304,0.8774686
2403,0.11653466,1.0260613
2404,-1.5646994,-1.1534289
2405,0.6578793,-0.45644358
2406,1.667089,-0.0121042
2407,0.8914088,0.5251338
2408,-0.14265902,-0.8665588
2409,0.41196516,1.3271616
2410,0.23892884,-1.0912714
2411,-0.6438424,0.207645
2412,2.1851876,0.5671068
2413,0.14328247,1.0279471
2414,0.6744908,-1.5054414
2415,-1.4211525,-1.6088337
2416,0.090439945,-0.04621771
2417,0.14435032,0.82285875
2418,2.0961747,-0.21114343
2419,-0.80414075,-0.30009
2420,-0.31157458,0.21591057
2421,2.0390902,0.9871845
2422,0.5262127,0.80078685
2423,0.85071445,0.98667145
2424,0.6051328,-1.0533187
2425,-0.11860975,0.53058934
2426,-0.39242917,0.5457058
2427,0.021940371,0.76278305
2428,-1.5599469,0.4672543
2429,0.37857518,2.0998857
2430,-0.9448608,0.51597375
2431,0.22244342,-1.3252593
2432,0.024646038,0.13026547
2433,-0.4612271,0.947072
2434,0.011498866,2.1318536
2435,-0.35067487,-1.0002072
2436,-1.2466562,-0.6809058
2437,0.22453865,0.17479298
2438,-0.24603234,-0.71792954
2439,-0.14583832,0.1531094
2440,-0.68186915,-0.43069884
2441,0.796127,2.075163
2442,-0.8432956,-1.6505452
2443,-0.45660564,-0.78751147
2444,1.4590296,2.1800072
2445,2.1222463,-0.10410306
2446,0.52222604,1.4302014
2447,-1.3070406,-2.2340167
2448,0.7160214,-2.028254
2449,-0.657137,0.92961675
2450,1.5630615,0.34181377
2451,0.6772712,0.8965716
2452,-1.7613909,-0.7561378
2453,0.5060166,0.16762985
2454,-1.099146,1.5548648
2455,-0.055303678,0.43521804
2456,1.1010315,-0.858824
2457,0.34081239,1.4823655
2458,-0.39862442,1.0409666
2459,1.7433,0.10535502
2460,0.571863,0.013310047
2461,-0.6525156,0.23224615
2462,0.24558102,-0.5965727
2463,1.7159603,-1.1290982
2464,-1.7161877,-0.38949004
2465,0.24660003,-0.13019584
2466,1.5551221,1.0084189
2467,-0.77567047,-1.0968535
2468,-1.4300277,1.1400238
2469,0.62505466,-0.5313582
2470,-0.52843547,-0.90979296
2471,-1.0670052,-0.26676446
2472,-0.7425516,0.6419324
2473,0.5130234,-0.60314834
2474,0.44589362,0.41148245
2475,0.54224664,-1.8154327
2476,1.394419,1.9954162
2477,-0.099013224,-0.6973432
2478,-0.18015566,-0.6921017
2479,-0.9244444,-0.5133342
2480,-0.42443493,-0.5060622
2481,1.157766,-0.86812603
2482,-0.043936186,1.0650624
2483,1.6919937,0.4080268
2484,-0.06375366,-2.0234928
2485,1.515393,2.7956357
2486,0.80603707,0.029406803
2487,1.054069,0.639421
2488,-0.80932295,0.78742814
2489,-0.9981662,-0.22681585
2490,0.8581786,0.7056556
2491,0.34093267,0.6664503
2492,-0.10631388,0.58092517
2493,1.438435,-0.8946238
2494,0.09166132,1.6331924
2495,0.5813605,-0.080440976
2496,1.8405278,-1.1502007
2497,-0.6081419,-0.37194273
2498,0.12842,0.17424555
2499,0.52741086,-1.6587015
2500,0.032460928,-0.7753084
2501,-1.402563,1.1279707
2502,0.96173036,-0.071887344
2503,1.0360657,0.69564164
2504,-0.9608038,0.060925327
2505,0.28898737,-0.07786725
2506,0.18260382,-0.5379019
2507,1.0483817,-0.16587576
2508,0.27383754,-0.21751235
2509,0.39678395,-1.0093052
2510,-1.1664553,-0.1433312
2511,1.9016193,1.0731018
2512,0.2946901,-2.1277144
2513,-1.8071375,-0.13430503
2514,-0.85813653,1.7143039
2515,1.148906,-0.9805469
2516,-1.562225,0.8871679
2517,-0.38292626,1.5347925
2518,1.6084329,-0.936306
2519,1.1800016,-0.55923116
2520,0.1271832,-0.6613199
2521,-0.46567717,-0.5953093
2522,-1.5307257,1.4388268
2523,0.23746274,-0.46044353
2524,-0.09586492,1.2421494
2525,0.71215755,0.36592576
2526,-0.54041773,0.9504924
2527,-1.0132076,-0.9895477
2528,0.27378586,0.5976824
2529,2.0430539,0.57101
2530,-0.3706213,-1.8261664
2531,-1.3398716,0.594748
2532,1.2950059,-1.1883906
2533,0.3046126,1.5936809
2534,0.57826924,-0.33892736
2535,0.16205896,1.1448317
2536,1.9338067,-0.8703333
2537,-1.0325824,0.6141302
2538,-0.7796005,-1.6523603
2539,-0.6813629,-0.044966117
2540,-0.6634619,1.453179
2541,1.4423481,0.9781409
2542,-1.372295,-0.80680513
2543,-1.0727507,-1.3068175
2544,-1.3471465,0.31711677
2545,-0.2957459,2.4121547
2546,0.6302041,1.8888346
2547,-0.4353676,-0.79844
2548,-0.01713793,-0.3862355
2549,-0.019313846,0.30073693
2550,-1.1871806,0.39978465
2551,-0.24185167,0.0016318718
2552,-0.89761925,0.2371574
2553,-0.53621995,-0.0013985457
2554,-2.4425957,-0.001323034
2555,0.26980597,-2.541608
2556,-0.80712396,-0.5314579
2557,-0.28617153,0.4262216
2558,-1.6060845,1.8168646
2559,1.2129773,-2.3962686
2560,-0.80833733,0.4552589
2561,-0.46574634,0.4359936
2562,-0.7526445,0.21535252
2563,-0.7397705,-0.27677146
2564,0.90589637,-0.79079497
2565,0.8850879,1.241213
2566,0.9277655,1.2479202
2567,-0.304311,-1.9883485
2568,-0.109562404,0.47222492
2569,1.8824589,-0.87346303
2570,0.7654135,-0.56785285
2571,-1.3067693,-0.6821632
2572,0.77806944,1.1015637
2573,0.23045295,0.36703596
2574,0.54583216,-0.16325642
2575,2.1347268,0.94465506
2576,-0.55611336,-0.5622705
2577,-0.9164578,0.20496292
2578,1.1677749,-1.3132225
2579,0.78376544,-1.4589272
2580,-0.10002514,0.805099
2581,0.3824536,0.99585205
2582,0.48424986,-0.9167713
2583,-2.298941,-1.0034612
2584,1.8021656,0.7861121
2585,0.54101706,-1.2264143
2586,-0.023610808,-1.1569549
2587,-0.32053155,-0.7616036
2588,0.32145083,1.3629445
2589,-0.34924817,-0.43771288
2590,-1.6417074,-0.46604156
2591,0.8361823,-0.0052707046
2592,-0.043007158,0.23293328
2593,-0.503149,0.9906977
2594,0.66750175,0.003264777
2595,-0.34693846,1.3169086
2596,-2.2882516,0.90667045
2597,0.19710624,2.380143
2598,1.9310064,2.0219228
2599,1.2531382,-0.07121094
2600,0.060554005,0.4203221
2601,2.2514827,-1.5711594
2602,0.51760644,1.242671
2603,1.0985268,-0.5169174
2604,0.01594004,0.6641495
2605,-1.6212077,-2.12084
2606,-0.264322,-0.6362827
2607,1.3143001,-1.0567126
2608,-0.8543641,0.48969185
2609,-0.88717365,2.676574
2610,-1.0286298,2.4601662
2611,-1.5305526,-1.2843007
2612,-0.78309935,0.5104827
2613,-0.6697459,0.61490446
2614,0.08779606,0.7267977
2615,0.76772666,-1.1679626
2616,0.71684575,2.333975
2617,-0.27456656,-1.1328368
2618,-2.2035806,-1.7298307
2619,-0.035296436,-0.5080151
2620,-0.4370699,-0.8058709
2621,-0.8466062,1.8764023
2622,-0.26374027,0.35426065
2623,-0.232072,-0.5925837
2624,-1.0880071,-1.512252
2625,-0.37166438,1.3460878
2626,0.7839952,-0.59434223
2627,-1.2738489,0.5587554
2628,0.3834675,-0.002425007
2629,0.9705292,0.35969698
2630,1.2757457,-1.1057091
2631,-0.74206084,-0.76047975
2632,-1.3144346,-2.1837656
2633,1.8046031,1.6497698
2634,0.054729395,-0.46972772
2635,-0.09506893,-0.4873278
2636,-1.1825916,0.84730047
2637,0.4705613,-1.4717194
2638,-0.2632211,1.1820976
2639,-0.48024547,-1.2623311
2640,1.16998,-0.810971
2641,1.0433925,-0.21673086
2642,1.9939305,0.34182605
2643,-1.3550847,-0.494325
2644,-0.5130789,-1.0728332
2645,0.4373592,0.75932115
2646,0.8915173,0.9695779
2647,-1.3085794,0.81373477
2648,-0.3658193,0.46959147
2649,-1.53818,0.07915779
2650,0.34475574,0.9743399
2651,-0.42651185,-0.0018645041
2652,0.6911319,2.3477628
2653,-0.52643114,1.0175937
2654,-1.2399375,0.26239723
2655,-0.49015358,-0.47935522
2656,-0.004848426,0.8471099
2657,-1.1686127,0.23787346
2658,0.59109783,0.6791132
2659,-0.47371837,1.0670455
2660,-1.3269974,1.8084645
2661,2.071995,-0.07254455
2662,0.60528505,0.3376203
2663,1.342217,0.46155557
2664,0.7402984,0.87089163
2665,-1.2793918,-2.4599392
2666,-0.6267135,0.3332797
2667,-0.1835665,0.5907172
2668,-1.658921,0.95745516
2669,0.7564417,-0.39681295
2670,1.8995522,0.7733902
2671,1.0147289,1.0495682
2672,0.5503466,-0.52811754
2673,0.520749,0.30434725
2674,-0.050817084,-1.7841055
2675,-0.83536905,0.92091835
2676,0.32194045,1.22398
2677,0.008522288,0.44194904
2678,-1.7335654,0.5562351
2679,-0.78445005,-0.42707968
2680,1.4461272,-0.16801023
2681,1.153512,3.2299454
2682,0.71598196,-1.746593
2683,-0.28737295,0.36289394
2684,-0.14162515,-0.64768744
2685,-0.5741982,1.2091168
2686,-0.8365411,0.7431244
2687,-0.8625915,0.09165284
2688,0.44712546,-0.34219027
2689,0.96708196,0.9039022
2690,-1.2411371,-1.040402
2691,-0.59662604,-0.6407484
2692,-0.02835399,0.21099329
2693,0.63418233,-0.28701967
2694,0.14588751,0.46225324
2695,-0.36010557,0.30362868
2696,0.057208806,1.5646453
2697,-1.3186533,-0.72760344
2698,0.5505376,-0.31594205
2699,-1.2443752,-0.37705585
2700,-2.0820048,1.9125198
2701,-0.88454455,0.30239394
2702,0.31128553,1.509411
2703,-0.7775706,0.08187253
2704,-0.8938467,-0.8903004
2705,-2.5943346,0.53745437
2706,0.16814932,1.044977
2707,1.7969184,1.2915981
2708,-0.896448,-0.8197679
2709,-0.92737263,0.2859836
2710,-0.2494092,0.18394795
2711,-0.53985107,-0.0390995
2712,-0.44069877,-1.7480676
2713,-1.0136732,-0.39826912
2714,-0.34666687,0.7876853
2715,1.5588877,-1.0347172
2716,-0.48625368,1.3254472
2717,-0.20448934,0.30937746
2718,-0.13979134,0.33440888
2719,-0.38162,1.4152356
2720,0.70038635,0.87656164
2721,-2.1544209,-0.29423037
2722,1.261699,-0.476376
2723,0.9276654,-0.67402536
2724,-0.4282173,-0.7729188
2725,-0.06858055,-0.14851047
2726,-0.3799569,0.12646401
2727,-0.4935744,-0.016872484
2728,1.0893719,1.3638812
2729,1.352204,-0.05237845
2730,-0.1159146,-1.1796548
2731,0.9876683,-2.5617704
2732,-1.0316341,-0.111451104
2733,0.28972986,-0.5292443
2734,1.2575291,0.37516403
2735,-1.4686229,-1.2223575
2736,-0.82511044,-0.050146867
2737,0.39465028,-0.54715705
2738,1.5397848,2.2302625
2739,0.037211217,-0.20895511
2740,0.7824413,-0.63927794
2741,0.5912668,0.21089157
2742,-0.17283462,1.935279
2743,1.9254776,0.48579013
2744,-0.18975176,-0.5245067
2745,1.4675584,0.8898911
2746,0.56467915,0.19172168
2747,-0.3415251,-0.8186332
2748,-1.4262316,0.48852226
2749,1.1907274,-0.2253262
2750,-1.2709305,-0.09851768
2751,-2.096638,0.18103056
2752,-0.0424491,0.32365984
2753,0.35560423,-0.80419594
2754,-0.7509295,-0.2756819
2755,-0.7815883,0.695599
2756,-0.3946639,-1.1752899
2757,-0.8609846,0.75191987
2758,2.0745924,0.82443285
2759,2.360657,0.35570982
2760,0.33025512,-0.053635567
2761,1.2069116,1.5984682
2762,0.30611128,-1.7315663
2763,-1.1153734,1.5229149
2764,0.3106699,0.16872106
2765,-0.1870752,0.39902654
2766,1.4296545,-0.7929575
2767,-1.9759498,1.1444758
2768,-1.5481758,0.7836183
2769,-0.37439114,0.5557881
2770,-1.0801834,-0.016335445
2771,0.88472235,-1.6123385
2772,-2.7749956,1.127971
2773,-0.8297217,-0.77574414
2774,-0.064623356,0.03440865
2775,1.974635,-0.8091164
2776,-1.8196416,0.07424183
2777,0.49293774,-1.0048932
2778,1.6681223,0.77883995
2779,-0.38831228,0.37778562
2780,-0.8317751,-0.703554
2781,0.40156877,-0.50967
2782,0.54217035,0.76143515
2783,-1.0049981,-0.68449616
2784,-0.08057919,-0.18682301
2785,0.8160352,-0.24134384
2786,0.45814955,1.3225304
2787,-0.14103284,-1.4625317
2788,0.8018241,-1.9870093
2789,-0.7594395,1.256535
2790,-1.955899,0.14330925
2791,0.07608139,-1.0657415
2792,-0.8084292,0.26349756
2793,0.32379416,0.041894834
2794,-1.0456609,1.0769572
2795,0.88284075,-0.4983933
2796,-1.1107494,0.6493758
2797,0.3887596,-0.9096755
2798,-1.6414336,-0.7122268
2799,0.47949514,-0.26912555
2800,0.49699897,0.30902737
2801,-0.42117995,1.0966974
2802,-1.8696421,-0.76423645
2803,0.7714695,0.19498445
2804,-0.46104613,-0.3567687
2805,-0.3901617,0.71230155
2806,-1.2426906,0.9764123
2807,1.2907681,-0.24774387
2808,-0.6200693,-1.5394665
2809,-0.7448963,-0.9311102
2810,-0.2958805,-1.0458424
2811,-0.52087766,-1.1441193
2812,0.35022452,0.58462846
2813,-0.51301575,0.8954983
2814,-0.30266145,-1.2620003
2815,0.16873948,-0.22228569
2816,-1.3767223,-0.16992685
2817,1.8584001,1.6080776
2818,0.39508626,0.24390051
2819,-0.7115666,0.58801156
2820,0.047541264,0.12597604
2821,0.7259615,0.7079695
2822,1.257954,0.33468875
2823,0.6969299,-1.0976634
2824,0.036244866,-0.105396144
2825,-0.13813724,-0.6323352
2826,-0.3403088,0.50344867
2827,-0.24157178,0.68589795
2828,-0.22389454,2.0181854
2829,0.5672938,-0.18672082
2830,-1.9824628,2.174799
2831,-1.171309,0.37910718
2832,-0.10649798,0.9568058
2833,0.8163151,-0.8546284
2834,-0.86637604,-1.1184047
2835,0.05552249,-0.22759168
2836,0.6366554,0.3050623
2837,-1.5147442,0.5038643
2838,0.095459215,0.6166664
2839,0.24331151,-0.041372817
2840,-0.3576352,-1.684326
2841,-2.2131374,-0.112909585
2842,-0.35756665,-1.5552183
2843,0.90690404,2.0287333
2844,0.28575215,-2.2722356
2845,0.4015831,-0.9599315
2846,0.7197394,2.124503
2847,-1.8195668,1.0622234
2848,-0.529274,-1.9084002
2849,-1.2273188,-0.4142816
2850,1.0394473,0.2798002
2851,-0.5795634,0.7011769
2852,0.13900419,2.0602195
2853,0.24535315,-0.15574756
2854,1.0625685,-0.8385341
2855,0.0703245,-0.4560162
2856,-0.32268083,-0.5409894
2857,-0.41181275,1.1976585
2858,-0.56888103,-0.14815578
2859,0.15861753,0.7146367
2860,1.2479694,-0.1337499
2861,0.14202382,1.0357417
2862,0.11471496,-1.0069115
2863,-0.40992087,0.9820631
2864,1.0120091,-0.20115544
2865,0.558807,-1.2386959
2866,0.42908075,0.09394127
2867,-0.43032375,0.7847119
2868,1.5117832,-0.73762465
2869,-1.1140289,-0.05264891
2870,-0.32476398,-0.77189696
2871,-0.23209405,-2.5570369
2872,0.5568036,-1.8277631
2873,0.58491844,1.1027781
2874,-0.44740883,1.085609
2875,0.8917158,-2.756087
2876,-0.50139976,1.2060041
2877,0.040817954,-1.0676727
2878,-0.4185319,-1.2345527
2879,0.23198265,0.43751627
2880,1.26883,0.36856508
2881,1.1891553,-1.4917516
2882,0.48719007,1.1782517
2883,1.4516019,1.8682038
2884,-0.94129807,-0.25197116
2885,-0.14997403,-1.0294014
2886,0.052215785,-0.89421153
2887,-0.13306016,0.28407145
2888,0.07733244,3.0430064
2889,-0.8439003,0.9850274
2890,-0.074350804,-1.5345163
2891,1.2157627,-2.1132543
2892,0.567184,0.40130308
2893,0.14210409,0.49593323
2894,-0.74816775,-1.0703241
2895,-0.6999139,-1.6275002
2896,-1.2192254,0.17241314
2897,0.4754668,-0.5476384
2898,0.681228,-1.1802675
2899,0.7862877,-0.38340035
2900,-1.9681382,0.027318966
2901,0.72974783,0.3657644
2902,-1.063519,1.7944515
2903,0.02581236,-0.51346767
2904,0.09942318,0.13915528
2905,0.8029838,-0.4635983
2906,1.6319942,0.15528288
2907,-0.7975965,-0.91644806
2908,0.8208021,-0.37502462
2909,-0.89011174,0.4634221
2910,0.035874967,0.64160043
2911,0.08133628,0.47002396
2912,-2.059963,-0.4170394
2913,1.268164,0.18440142
2914,-1.7897339,-2.1864886
2915,0.9786022,1.0819523
2916,0.117881015,-1.7422429
2917,0.8416751,-0.66069627
2918,-1.3035998,0.37489542
2919,1.0082903,-1.3711264
2920,-0.22180979,-1.5106758
2921,-0.6779605,1.2127695
2922,-0.5314576,0.66650194
2923,1.6077483,1.3331511
2924,1.0512769,-0.05470765
2925,-0.5874774,0.08556739
2926,-2.4770613,1.8800027
2927,-0.34794447,0.09861788
2928,-0.1729585,0.89140195
2929,-0.99543804,-1.3640566
2930,1.0525614,-0.64294684
2931,-0.032801427,-1.267082
2932,-0.093811736,1.0607215
2933,1.0111642,-1.0019761
2934,0.5661648,0.40951172
2935,-0.10864486,-0.13450992
2936,0.4775989,0.09915669
2937,1.0417293,-1.6252463
2938,-0.71008927,0.5507969
2939,1.397122,0.56117016
2940,-0.39937705,1.340309
2941,-1.1557665,-0.2882583
2942,0.41737512,0.40944368
2943,-0.62339836,0.27698022
2944,0.38073632,0.61159354
2945,-0.3934742,-1.057711
2946,1.2364308,0.13191217
2947,-1.0691181,-0.8897309
2948,-0.57822233,0.95869136
2949,0.4942895,-1.4155222
2950,-1.520087,0.1640981
2951,0.26381296,-2.1424665
2952,-1.0777222,-0.77852386
2953,1.7095857,0.072730824
2954,0.028605666,-0.09271097
2955,-1.8289455,-1.5720948
2956,-1.032414,2.173723
2957,0.47496086,-0.4593676
2958,0.7383576,-1.1725266
2959,-1.5182623,-0.16139144
2960,0.80125463,-1.0231892
2961,-1.0330478,-0.44617474
2962,-0.899083,0.9916309
2963,0.22294846,-0.005776862
2964,0.3064564,0.10861145
2965,0.08584294,0.028757328
2966,2.0966876,0.22999737
2967,-0.18137062,-0.3951931
2968,0.39015242,0.096937954
2969,-0.55605227,1.1297385
2970,-0.9203122,0.65464026
2971,0.96603423,0.7637499
2972,0.12560631,1.3536038
2973,0.77686894,2.1417763
2974,-0.7834926,2.1240947
2975,0.979086,0.5153771
2976,0.006115241,-1.2140849
2977,-1.5132873,-1.5950726
2978,-1.081671,-2.4984136
2979,-0.45464224,-0.49231097
2980,-1.2985948,1.1114308
2981,-0.13212608,-0.3923005
2982,0.83352476,1.0548557
2983,-1.703079,2.5386128
2984,0.9301152,0.8276919
2985,-0.47779995,0.28756282
2986,-2.7987034,-0.9585814
2987,-0.28947857,-0.8355259
2988,0.080565915,-0.4570612
2989,-1.2036465,-1.072547
2990,-1.355261,0.39580604
2991,0.45653468,1.4489235
2992,0.8742072,0.54418206
2993,0.93477345,-0.6412209
2994,-0.0794848,0.15057401
2995,-0.61832374,0.6501864
2996,0.1564599,-0.27242434
2997,-0.42834917,0.67629415
2998,-1.6502155,0.85824513
2999,-1.2395486,1.8126023
3000,0.65678906,0.9754537
3001,-0.6585718,-0.5467812
3002,1.0730898,-1.3605484
3003,0.2213526,0.51028556
3004,-0.2047749,-0.034183167
3005,0.029612139,0.3382549
3006,-0.4657264,0.50966096
3007,0.45452484,-1.2863994
3008,-0.29470152,-1.2814908
3009,-0.6002135,0.07014236
3010,-1.3453403,0.9998509
3011,-0.28416467,1.2168316
3012,1.2405711,1.1067275
3013,-0.020908222,-0.8112718
3014,1.909204,-0.12226073
3015,-1.8083844,0.41247523
3016,0.4785575,0.2415609
3017,0.48680192,0.7506509
3018,-0.9497044,0.09226863
3019,-1.4169725,1.0220599
3020,1.3874213,-0.493538
3021,-0.24283645,-0.8834896
3022,-0.19672541,0.3700634
3023,-1.4529322,0.18734184
3024,0.6800715,-0.33248517
3025,-0.39377972,0.6236092
3026,0.9233719,0.06845369
3027,-0.26350605,-0.45791
3028,0.64861083,-0.45049852
3029,1.735529,-0.20287773
3030,-0.5878767,-0.3180837
3031,0.09803868,0.28611746
3032,0.6784671,-1.27345
3033,0.90037465,1.0245894
3034,0.8125359,-1.0950903
3035,-0.2043598,0.6540737
3036,0.15987583,-0.27571428
3037,0.047750384,-0.5197737
3038,2.1750717,0.09511764
3039,-0.71519184,-1.2392621
3040,4.424993e-05,0.39854518
3041,0.16826501,-0.61508846
3042,-1.4911226,-1.2422029
3043,0.06682026,1.2558303
3044,-1.3973539,-1.1540526
3045,-0.46781972,-0.89262164
3046,1.0981612,-1.1420172
3047,0.4459682,-0.025327342
3048,-0.08001062,-0.05651364
3049,-1.5221463,0.6997053
3050,-2.2380178,1.0436633
3051,-0.93950754,-0.6384377
3052,1.516407,1.3689781
3053,0.54364455,-2.0277042
3054,1.5151267,1.4522057
3055,0.4445799,-1.3648473
3056,-0.22004072,0.1969898
3057,1.6966327,-1.0479801
3058,0.06795738,-1.291842
3059,-1.1589895,1.1370128
3060,-1.0205897,-1.3654047
3061,0.70303535,-1.1674505
3062,0.078539334,0.93003684
3063,1.3682935,0.33688346
3064,1.5632101,-0.5071559
3065,0.35366315,-0.42412043
3066,1.0132426,-0.93667537
3067,-0.26805457,-0.48335856
3068,-0.17267814,1.6592603
3069,-0.73907906,0.0078469645
3070,-0.81767595,0.14787278
3071,-1.021835,-0.37880412
3072,-0.7454892,-0.072440974
3073,1.4384763,-0.07827341
3074,-0.52829355,-0.8214543
3075,0.04128342,1.6526645
3076,2.0155685,0.3943298
3077,-1.3865768,-0.09580608
3078,0.45992997,-0.5516291
3079,0.9428682,0.18733343
3080,-1.0325053,-0.07155869
3081,-0.48406154,0.08322041
3082,-0.7612505,1.1699543
3083,-0.3422191,0.47883385
3084,0.061012305,-0.9554559
3085,0.61670405,0.7267171
3086,0.53015095,1.8907425
3087,-0.11102727,1.596966
3088,0.2226674,-0.8178841
3089,1.497887,0.8534911
3090,-1.609279,0.38928357
3091,-0.80994475,-0.5528869
3092,0.6089371,1.4416432
3093,0.053433973,0.14137219
3094,0.7903429,0.63321024
3095,2.0630207,-0.4107153
3096,1.0050576,-0.109569915
3097,-1.8062739,-1.264326
3098,-0.021040345,-1.337804
3099,-0.5626505,-0.7928679
3100,0.9710426,0.14669257
3101,-1.117571,-0.24267249
3102,1.2271672,-1.548622
3103,-0.21909052,1.2085382
3104,0.2996723,0.09956371
3105,1.6072897,-0.7042023
3106,1.1533283,-1.8601779
3107,-1.223595,-2.0221386
3108,0.086906664,0.78046525
3109,0.9774021,0.26676968
3110,0.094842516,-0.5618796
3111,-0.48727015,-0.9591028
3112,0.5503408,0.8395211
3113,0.68714505,-1.1978656
3114,-0.10316526,-0.36932445
3115,0.52575547,0.55414987
3116,2.0190527,-0.8700989
3117,-0.1729631,-0.7889453
3118,0.487234,0.27272332
3119,0.832683,-0.15249664
3120,0.9289048,-0.8685246
3121,-1.7635095,0.5863396
3122,0.88657,-0.69440764
3123,-1.1333288,-0.38270018
3124,1.9544137,-1.3669895
3125,-0.79867995,-0.16058348
3126,-0.87218934,1.2702199
3127,0.102037564,0.7446147
3128,0.07020771,-0.67751384
3129,0.82385784,1.0549275
3130,2.3804042,-1.2084794
3131,-1.5458935,0.74394125
3132,0.07494111,-0.25405282
3133,2.7344,0.8835046
3134,1.4820175,-0.52517325
3135,0.04113813,0.25115287
3136,-0.45407075,-0.41226718
3137,0.8843683,-1.75903
3138,-0.14087592,-0.15804766
3139,-0.25356707,-0.56632125
3140,0.84846336,0.7163226
3141,-0.41482845,1.4877737
3142,-0.78281015,-0.65013695
3143,1.2431859,-0.6277598
3144,0.43392885,-0.081035346
3145,-0.4655423,1.5664582
3146,-0.6319361,0.3154388
3147,-0.015245181,-0.1618236
3148,0.161037,0.12115595
3149,-0.082511894,-0.41225484
3150,-0.6601399,-3.2105975
3151,1.4764723,-0.81240976
3152,0.6689979,0.08857328
3153,0.6427515,0.41790503
3154,0.4047661,-0.82953477
3155,0.4262212,-0.37696016
3156,-0.44137886,0.982401
3157,-2.738592,1.2188119
3158,-1.0734222,-1.0316956
3159,-0.55581254,0.112976335
3160,-0.39896247,-1.0516549
3161,0.8195877,-0.90080535
3162,-0.41759416,-1.5653487
3163,-0.19675499,-1.609992
3164,-0.055674545,-0.4282742
3165,-1.2931741,-1.3418679
3166,-1.8606116,0.5917811
3167,-0.7820901,-0.790193
3168,0.73783076,-1.2491263
3169,0.62482315,2.4332538
3170,0.7103088,1.7964188
3171,1.0390211,-1.2004426
3172,0.6600707,-0.75184226
3173,0.20069851,-1.2805666
3174,0.1703181,1.1176226
3175,0.08738324,-1.1274523
3176,0.78037816,0.21485108
3177,-0.32052937,0.94478106
3178,-0.092392765,0.36229488
3179,-0.60317314,-1.1825894
